Document d'achat,Poste,Imputation séquentielle,Type d'opération,Exercice doc.article,Document article,Poste.1,Type d'historique de cde achat,Code mouvement,Date comptable,Quantité,Quantité en UPrix,Montant DI,Montant,Devise,Solde compte EM/EF en devise interne,Stock blq.EM un.ach.,Stk blq EM en UPrix,Code débit/crédit,Groupe valorisation,Livraison finale,Référence,Exercice document de référence,Document référence,Poste doc. référence,Motif du mouvement,Date de saisie,Heure de saisie,Valeur facturée,Respect de la consigne d'expédition,Valeur facture en DE,Article,Division,Ann.EM malgré EF,Numéro séquentiel,N°condition document,Code TVA,Qté bon de livraison,Unité qté bon livr.,Article.1,Val. pour solde de compte en devise étr.,Devise interne,Quantité.1,Lot,Date pièce,Calcul val. en cours,Imputation non planif. contrôle factures,Créé par,Service,Numéro de lot,Ligne de service,Imputat. de la cde en cours,Code retour service,Val. pour solde de compte en devise étr..1,Montant facture DE,Version SAP,Quantité.2,Quantité en UPrix.1,Montant DI.1,Montant.1,"Stk blq. EM val., unité achat",Stock bloqué EM valor. en unité prx,Acceptation fourn.,Solde compte EM/EF en devise interne.1,Mnt écart crs chge,PAcQuEc,Unnamed: 66,Quantité.3
9500000187,30,0,1,2023,5008776462,1,E,101,2023-03-08,6000,6000,529.56,529.56,EUR,0,0,0,S,,,852892,2023.0,5008776462.0,1,0,2023-03-08,18:03:40,0,,0,0204205031,634N,,0,1008421692.0,,0,,,0,EUR,6000,,2023-03-08,,,BOM6ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,30,0,1,2023,5008813873,1,E,101,2023-04-05,64000,64000,5648.64,5648.64,EUR,0,0,0,S,,,844907,2023.0,5008813873.0,1,0,2023-04-05,18:22:52,0,,0,0204205031,634N,,0,1008460069.0,,0,,,0,EUR,64000,,2023-04-05,,,LIT3ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,30,0,1,2023,5008849505,1,E,101,2023-05-03,32000,32000,2824.32,2824.32,EUR,0,0,0,S,,,856724,2023.0,5008849505.0,1,0,2023-05-03,18:08:02,0,,0,0204205031,634N,,0,1008494731.0,,0,,,0,EUR,32000,,2023-05-03,,,BOJ4ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,30,0,1,2023,5008878960,1,E,101,2023-05-24,16000,16000,1450.08,1450.08,EUR,0,0,0,S,,,858072,2023.0,5008878960.0,1,0,2023-05-24,16:46:39,0,,0,0204205031,634N,,0,1008522207.0,,0,,,0,EUR,16000,,2023-05-24,,,LIT3ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,30,0,1,2023,5008887835,1,E,101,2023-05-31,32000,32000,2900.16,2900.16,EUR,0,0,0,S,,,858369,2023.0,5008887835.0,1,0,2023-05-31,16:39:31,0,,0,0204205031,634N,,0,1008530276.0,,0,,,0,EUR,32000,,2023-05-31,,,LIT3ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,30,0,1,2023,5008936917,1,E,101,2023-07-05,32000,32000,2900.16,2900.16,EUR,0,0,0,S,,,860929,2023.0,5008936917.0,1,0,2023-07-05,19:08:38,0,,0,0204205031,634N,,0,1008576367.0,,0,,,0,EUR,32000,,2023-07-05,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,30,0,1,2023,5009008400,1,E,101,2023-08-30,32000,32000,2900.16,2900.16,EUR,0,0,0,S,,,dn00001577,2023.0,5009008400.0,1,0,2023-08-30,15:45:59,0,,0,0204205031,634N,,0,1008642511.0,,0,,,0,EUR,32000,,2023-08-30,,,BOJ4ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,30,0,1,2023,5009029961,1,E,101,2023-09-14,86000,86000,7794.18,7794.18,EUR,0,0,0,S,,,DN00002251,2023.0,5009029961.0,1,0,2023-09-14,13:47:51,0,,0,0204205031,634N,,0,1008662981.0,,0,,,0,EUR,86000,,2023-09-14,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,30,0,1,2023,5009045077,1,E,101,2023-09-26,64000,64000,5800.32,5800.32,EUR,0,0,0,S,,,DN00002747,2023.0,5009045077.0,1,0,2023-09-26,11:57:08,0,,0,0204205031,634N,,0,1008677125.0,,0,,,0,EUR,64000,,2023-09-26,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,30,0,1,2023,5009056710,1,E,101,2023-10-04,62000,62000,5619.06,5619.06,EUR,0,0,0,S,,,DN00003000,2023.0,5009056710.0,1,0,2023-10-04,15:38:09,0,,0,0204205031,634N,,0,1008687822.0,,0,,,0,EUR,62000,,2023-10-04,,,INT6ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,30,0,1,2023,5009067556,1,E,101,2023-10-11,4000,4000,362.52,362.52,EUR,0,0,0,S,,,DN00003312,2023.0,5009067556.0,1,0,2023-10-11,19:12:30,0,,0,0204205031,634N,,0,1008698434.0,,0,,,0,EUR,4000,,2023-10-11,,,BES5ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,30,0,1,2023,5009076696,1,E,101,2023-10-18,6000,6000,530.88,530.88,EUR,0,0,0,S,,,DN00003568,2023.0,5009076696.0,1,0,2023-10-18,16:12:22,0,,0,0204205031,634N,,0,1008706945.0,,0,,,0,EUR,6000,,2023-10-18,,,INT6ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,30,0,1,2023,5009086694,1,E,101,2023-10-25,10000,10000,884.8,884.8,EUR,0,0,0,S,,,DN00003845,2023.0,5009086694.0,1,0,2023-10-25,16:25:35,0,,0,0204205031,634N,,0,1008715920.0,,0,,,0,EUR,10000,,2023-10-25,,,BES5ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,30,0,1,2023,5009115887,1,E,101,2023-11-15,88000,88000,7786.24,7786.24,EUR,0,0,0,S,,,DN00004633,2023.0,5009115887.0,1,0,2023-11-15,19:56:53,0,,0,0204205031,634N,,0,1008742568.0,,0,,,0,EUR,88000,,2023-11-15,,,INT6ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,30,0,1,2023,5009135228,1,E,101,2023-11-29,50000,50000,4424.0,4424.0,EUR,0,0,0,S,,,DN00005293,2023.0,5009135228.0,1,0,2023-11-29,17:00:07,0,,0,0204205031,634N,,0,1008760200.0,,0,,,0,EUR,50000,,2023-11-29,,,INT10ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,30,0,1,2023,5009145247,1,E,101,2023-12-06,24000,24000,2123.52,2123.52,EUR,0,0,0,S,,,DN00005545,2023.0,5009145247.0,1,0,2023-12-06,16:08:15,0,,0,0204205031,634N,,0,1008769755.0,,0,,,0,EUR,24000,,2023-12-06,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,30,0,1,2023,5009155137,1,E,101,2023-12-13,106000,100000,8848.0,8848.0,EUR,0,0,0,S,,,DN00005801,2023.0,5009155137.0,1,0,2023-12-13,17:19:34,0,,0,0204205031,634N,,0,1008779034.0,,0,,,0,EUR,100000,,2023-12-13,,,MAV1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,30,0,1,2023,5009155283,1,E,101,2023-12-13,10000,10000,884.8,884.8,EUR,0,0,0,S,,,DN00005800,2023.0,5009155283.0,1,0,2023-12-13,19:12:58,0,,0,0204205031,634N,,0,1008779087.0,,0,,,0,EUR,10000,,2023-12-13,,,BOM6ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,30,0,1,2023,5009164551,1,E,101,2023-12-20,62000,62000,5485.76,5485.76,EUR,0,0,0,S,,,DN00006131,2023.0,5009164551.0,1,0,2023-12-20,16:07:49,0,,0,0204205031,634N,,0,1008787494.0,,0,,,0,EUR,62000,,2023-12-20,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,30,0,1,2024,5009188312,1,E,101,2024-01-10,12000,12000,1061.76,1061.76,EUR,0,0,0,S,,,DN00006566,2024.0,5009188312.0,1,0,2024-01-10,17:23:08,0,,0,0204205031,634N,,0,1008809639.0,,0,,,0,EUR,12000,,2024-01-10,,,MAV1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,30,0,1,2024,5009197796,1,E,101,2024-01-17,10000,10000,884.8,884.8,EUR,0,0,0,S,,,DN00006883,2024.0,5009197796.0,1,0,2024-01-17,16:34:46,0,,0,0204205031,634N,,0,1008818475.0,,0,,,0,EUR,10000,,2024-01-17,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,30,0,1,2024,5009206175,1,E,101,2024-01-24,14000,14000,1238.72,1238.72,EUR,0,0,0,S,,,DN00007230,2024.0,5009206175.0,1,0,2024-01-24,14:40:27,0,,0,0204205031,634N,,0,1008826114.0,,0,,,0,EUR,14000,,2024-01-24,,,BOM6ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,30,0,1,2024,5009225453,1,E,101,2024-02-07,24000,24000,2123.52,2123.52,EUR,0,0,0,S,,,DN000007831,2024.0,5009225453.0,1,0,2024-02-07,15:49:26,0,,0,0204205031,634N,,0,1008844006.0,,0,,,0,EUR,24000,,2024-02-07,,,MAV1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,30,0,1,2024,5009243019,1,E,101,2024-02-21,32000,32000,2831.36,2831.36,EUR,0,0,0,S,,,DN00008391,2024.0,5009243019.0,1,0,2024-02-21,16:56:32,0,,0,0204205031,634N,,0,1008860592.0,,0,,,0,EUR,32000,,2024-02-21,,,MAV1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,30,0,1,2024,5009273522,1,E,101,2024-03-13,4000,4000,353.92,353.92,EUR,0,0,0,S,,,DN00009355,2024.0,5009273522.0,1,0,2024-03-13,17:23:40,0,,0,0204205031,634N,,0,1008889211.0,,0,,,0,EUR,4000,,2024-03-13,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,30,0,1,2024,5009283512,1,E,101,2024-03-20,240000,240000,21235.2,21235.2,EUR,0,0,0,S,,,DN00009589,2024.0,5009283512.0,1,0,2024-03-20,19:31:49,0,,0,0204205031,634N,,0,1008899061.0,,0,,,0,EUR,240000,,2024-03-20,,,MAV1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,50,0,1,2023,5008725996,1,E,101,2023-02-01,1200,1200,1790.56,1790.56,EUR,0,0,0,S,,,850173,2023.0,5008725996.0,1,0,2023-02-01,16:39:09,0,,0,0204204167,634N,,0,1008374480.0,,0,,,0,EUR,1200,,2023-02-01,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,50,0,1,2023,5008936918,1,E,101,2023-07-05,600,600,899.64,899.64,EUR,0,0,0,S,,,860929,2023.0,5008936918.0,1,0,2023-07-05,19:08:39,0,,0,0204204167,634N,,0,1008576368.0,,0,,,0,EUR,600,,2023-07-05,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,50,0,1,2023,5009045078,1,E,101,2023-09-26,600,600,899.64,899.64,EUR,0,0,0,S,,,DN00002747,2023.0,5009045078.0,1,0,2023-09-26,11:57:09,0,,0,0204204167,634N,,0,1008677126.0,,0,,,0,EUR,600,,2023-09-26,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,50,0,1,2023,5009125304,1,E,101,2023-11-22,600,600,893.59,893.59,EUR,0,0,0,S,,,DN00004942,2023.0,5009125304.0,1,0,2023-11-22,15:42:13,0,,0,0204204167,634N,,0,1008751104.0,,0,,,0,EUR,600,,2023-11-22,,,BES5ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,50,0,1,2024,5009292619,1,E,101,2024-03-27,600,600,893.59,893.59,EUR,0,0,0,S,,,DN00009895,2024.0,5009292619.0,1,0,2024-03-27,13:34:56,0,,0,0204204167,634N,,0,1008907760.0,,0,,,0,EUR,600,,2024-03-27,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,50,0,1,2024,5009427813,1,E,101,2024-07-10,600,600,881.5,881.5,EUR,0,0,0,S,,,DN00013770,2024.0,5009427813.0,1,0,2024-07-10,14:50:32,0,,0,0204204167,634N,,0,1009038665.0,,0,,,0,EUR,600,,2024-07-10,,,MAV1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,50,0,1,2024,5009483625,1,E,101,2024-08-27,600,600,881.5,881.5,EUR,0,0,0,S,,,DN00015071,2024.0,5009483625.0,1,0,2024-08-27,12:03:09,0,,0,0204204167,634N,,0,1009091685.0,,0,,,0,EUR,600,,2024-08-27,,,MAV1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,90,0,1,2023,5008832141,1,E,101,2023-04-19,32000,32000,7234.24,7234.24,EUR,0,0,0,S,,,855699,2023.0,5008832141.0,1,0,2023-04-19,17:35:56,0,,0,0204750538,634N,,0,1008478173.0,,0,,,0,EUR,32000,,2023-04-19,,,FOJ6ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,90,0,1,2024,5009273543,1,E,101,2024-03-13,8000,8000,1726.56,1726.56,EUR,0,0,0,S,,,DN00009432,2024.0,5009273543.0,1,0,2024-03-13,17:23:41,0,,0,0204750538,634N,,0,1008889212.0,,0,,,0,EUR,8000,,2024-03-13,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,90,0,1,2024,5009390654,1,E,101,2024-06-12,8000,8000,1676.96,1676.96,EUR,0,0,0,S,,,DN00012568,2024.0,5009390654.0,1,0,2024-06-12,12:39:01,0,,0,0204750538,634N,,0,1009004030.0,,0,,,0,EUR,8000,,2024-06-12,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500000187,90,0,1,2024,5009560320,1,E,101,2024-10-22,8000,8000,1692.56,1692.56,EUR,0,0,0,S,,,7194,2024.0,5009560320.0,1,0,2024-10-22,12:06:34,0,,0,0204750538,634N,,0,1009165442.0,,0,,,0,EUR,8000,,2024-10-22,,,MAV1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,10,0,1,2024,5009309689,1,E,101,2024-04-10,16000,16000,0.0,0.0,EUR,0,0,0,S,,,SH00048390,,,0,0,2024-04-10,16:57:48,0,,0,0204201350,634N,,0,,,0,,,0,EUR,16000,,2024-04-10,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,20,0,1,2023,5008697512,1,E,101,2023-01-11,32000,32000,0.0,0.0,EUR,0,0,0,S,,,848674,,,0,0,2023-01-11,16:33:54,0,,0,0204204526,634N,,0,,,0,,,0,EUR,32000,,2023-01-11,,,INT6ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,20,0,1,2023,5008735962,1,E,101,2023-02-08,32000,32000,0.0,0.0,EUR,0,0,0,S,,,850734,,,0,0,2023-02-08,16:57:35,0,,0,0204204526,634N,,0,,,0,,,0,EUR,32000,,2023-02-08,,,LIT3ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,20,0,1,2023,5008795721,1,E,101,2023-03-22,32000,32000,0.0,0.0,EUR,0,0,0,S,,,853711,,,0,0,2023-03-22,17:09:43,0,,0,0204204526,634N,,0,,,0,,,0,EUR,32000,,2023-03-22,,,LIT3ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,20,0,1,2023,5008878962,1,E,101,2023-05-24,32000,32000,0.0,0.0,EUR,0,0,0,S,,,858072,,,0,0,2023-05-24,16:46:39,0,,0,0204204526,634N,,0,,,0,,,0,EUR,32000,,2023-05-24,,,LIT3ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,20,0,1,2023,5009025501,1,E,101,2023-09-12,32000,32000,0.0,0.0,EUR,0,0,0,S,,,SH00010501,,,0,0,2023-09-12,07:53:10,0,,0,0204204526,634N,,0,,,0,,,0,EUR,32000,,2023-09-12,,,BOM6ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,20,0,1,2023,5009086695,1,E,101,2023-10-25,32000,32000,0.0,0.0,EUR,0,0,0,S,,,TOV0000618,,,0,0,2023-10-25,16:25:35,0,,0,0204204526,634N,,0,,,0,,,0,EUR,32000,,2023-10-25,,,BES5ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,20,0,1,2024,5009206099,1,E,101,2024-01-24,60000,60000,0.0,0.0,EUR,0,0,0,S,,,TOV0001124,,,0,0,2024-01-24,14:28:42,0,,0,0204204526,634N,,0,,,0,,,0,EUR,60000,,2024-01-24,,,BOM6ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,20,0,1,2024,5009223361,1,E,101,2024-02-06,4000,4000,0.0,0.0,EUR,0,0,0,S,,,TOV0001237,,,0,0,2024-02-06,14:14:17,0,,0,0204204526,634N,,0,,,0,,,0,EUR,4000,,2024-02-06,,,MAV1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,20,0,1,2024,5009263232,1,E,101,2024-03-06,32000,32000,0.0,0.0,EUR,0,0,0,S,,,TOV0001434,,,0,0,2024-03-06,16:02:59,0,,0,0204204526,634N,,0,,,0,,,0,EUR,32000,,2024-03-06,,,MAV1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,20,0,1,2024,5009317650,1,E,101,2024-04-17,32000,32000,0.0,0.0,EUR,0,0,0,S,,,TOV0001703,,,0,0,2024-04-17,15:14:09,0,,0,0204204526,634N,,0,,,0,,,0,EUR,32000,,2024-04-17,,,MAV1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,20,0,1,2024,5009327359,1,E,101,2024-04-24,32000,32000,0.0,0.0,EUR,0,0,0,S,,,TOV0001744,,,0,0,2024-04-24,17:20:41,0,,0,0204204526,634N,,0,,,0,,,0,EUR,32000,,2024-04-24,,,BES5ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,20,0,1,2024,5009336270,1,E,101,2024-05-02,32000,32000,0.0,0.0,EUR,0,0,0,S,,,TOV0001767,,,0,0,2024-05-02,15:27:37,0,,0,0204204526,634N,,0,,,0,,,0,EUR,32000,,2024-05-02,,,MAV1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,20,0,1,2024,5009560321,1,E,101,2024-10-22,32000,32000,0.0,0.0,EUR,0,0,0,S,,,2801,,,0,0,2024-10-22,12:07:07,0,,0,0204204526,634N,,0,,,0,,,0,EUR,32000,,2024-10-22,,,MAV1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,30,0,1,2023,5008776473,1,E,101,2023-03-08,32000,32000,0.0,0.0,EUR,0,0,0,S,,,852892,,,0,0,2023-03-08,18:03:41,0,,0,0204204527,634N,,0,,,0,,,0,EUR,32000,,2023-03-08,,,BOM6ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,30,0,1,2023,5008813874,1,E,101,2023-04-05,32000,32000,0.0,0.0,EUR,0,0,0,S,,,854789,,,0,0,2023-04-05,18:22:53,0,,0,0204204527,634N,,0,,,0,,,0,EUR,32000,,2023-04-05,,,LIT3ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,30,0,1,2023,5008869833,1,E,101,2023-05-17,32000,32000,0.0,0.0,EUR,0,0,0,S,,,857562,,,0,0,2023-05-17,19:29:56,0,,0,0204204527,634N,,0,,,0,,,0,EUR,32000,,2023-05-17,,,BOM6ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,30,0,1,2023,5009041295,1,E,101,2023-09-22,32000,32000,0.0,0.0,EUR,0,0,0,S,,,TOV0000432,,,0,0,2023-09-22,15:55:42,0,,0,0204204527,634N,,0,,,0,,,0,EUR,32000,,2023-09-22,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,30,0,1,2023,5009086696,1,E,101,2023-10-25,32000,32000,0.0,0.0,EUR,0,0,0,S,,,TOV0000618,,,0,0,2023-10-25,16:25:36,0,,0,0204204527,634N,,0,,,0,,,0,EUR,32000,,2023-10-25,,,BES5ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,30,0,1,2024,5009206100,1,E,101,2024-01-24,32000,32000,0.0,0.0,EUR,0,0,0,S,,,TOV0001124,,,0,0,2024-01-24,14:28:43,0,,0,0204204527,634N,,0,,,0,,,0,EUR,32000,,2024-01-24,,,BOM6ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,30,0,1,2024,5009263243,1,E,101,2024-03-06,32000,32000,0.0,0.0,EUR,0,0,0,S,,,TOV0001434,,,0,0,2024-03-06,16:03:00,0,,0,0204204527,634N,,0,,,0,,,0,EUR,32000,,2024-03-06,,,MAV1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,30,0,1,2024,5009415959,1,E,101,2024-07-02,32000,32000,0.0,0.0,EUR,0,0,0,S,,,TOV0002094,,,0,0,2024-07-02,11:48:08,0,,0,0204204527,634N,,0,,,0,,,0,EUR,32000,,2024-07-02,,,MAV1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,30,0,1,2024,5009444833,1,E,101,2024-07-23,32000,32000,0.0,0.0,EUR,0,0,0,S,,,SH00069108,,,0,0,2024-07-23,10:55:04,0,,0,0204204527,634N,,0,,,0,,,0,EUR,32000,,2024-07-23,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,30,0,1,2024,5009514003,1,E,101,2024-09-18,32000,32000,0.0,0.0,EUR,0,0,0,S,,,TOV0002528,,,0,0,2024-09-18,17:56:22,0,,0,0204204527,634N,,0,,,0,,,0,EUR,32000,,2024-09-18,,,MAV1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,30,0,1,2024,5009598520,1,E,101,2024-11-20,32000,32000,0.0,0.0,EUR,0,0,0,S,,,TOV0002986,,,0,0,2024-11-20,17:57:16,0,,0,0204204527,634N,,0,,,0,,,0,EUR,32000,,2024-11-20,,,BES5ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,70,0,1,2023,5008907137,1,E,101,2023-06-14,9600,9600,0.0,0.0,EUR,0,0,0,S,,,859355,,,0,0,2023-06-14,15:26:32,0,,0,0204749204,634N,,0,,,0,,,0,EUR,9600,,2023-06-14,,,LIT3ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,70,0,1,2023,5009125258,1,E,101,2023-11-22,3600,3600,0.0,0.0,EUR,0,0,0,S,,,TOV0000813,,,0,0,2023-11-22,15:27:21,0,,0,0204749204,634N,,0,,,0,,,0,EUR,3600,,2023-11-22,,,BES5ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,70,0,1,2024,5009273553,1,E,101,2024-03-13,5040,5040,0.0,0.0,EUR,0,0,0,S,,,TOV0001499,,,0,0,2024-03-13,17:30:01,0,,0,0204749204,634N,,0,,,0,,,0,EUR,5040,,2024-03-13,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,70,0,1,2024,5009281092,1,E,101,2024-03-19,4560,4560,0.0,0.0,EUR,0,0,0,S,,,TOV0001527,,,0,0,2024-03-19,12:33:33,0,,0,0204749204,634N,,0,,,0,,,0,EUR,4560,,2024-03-19,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,70,0,1,2024,5009284075,1,E,101,2024-03-21,3840,3840,0.0,0.0,EUR,0,0,0,S,,,TOV0001547,,,0,0,2024-03-21,08:40:29,0,,0,0204749204,634N,,0,,,0,,,0,EUR,3840,,2024-03-21,,,FOJ6ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,80,0,1,2023,5008907136,1,E,101,2023-06-14,9600,9600,0.0,0.0,EUR,0,0,0,S,,,859352,,,0,0,2023-06-14,15:26:31,0,,0,0204749205,634N,,0,,,0,,,0,EUR,9600,,2023-06-14,,,LIT3ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,80,0,1,2023,5009125259,1,E,101,2023-11-22,6000,6000,0.0,0.0,EUR,0,0,0,S,,,TOV0000813,,,0,0,2023-11-22,15:27:21,0,,0,0204749205,634N,,0,,,0,,,0,EUR,6000,,2023-11-22,,,BES5ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,80,0,1,2024,5009327397,1,E,101,2024-04-24,2640,2640,0.0,0.0,EUR,0,0,0,S,,,TOV0001749,,,0,0,2024-04-24,17:55:26,0,,0,0204749205,634N,,0,,,0,,,0,EUR,2640,,2024-04-24,,,BES5ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,80,0,1,2024,5009329052,1,E,101,2024-04-25,6960,6960,0.0,0.0,EUR,0,0,0,S,,,TOV0001768,,,0,0,2024-04-25,17:55:35,0,,0,0204749205,634N,,0,,,0,,,0,EUR,6960,,2024-04-25,,,BES5ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,120,0,1,2023,5008686072,1,E,101,2023-01-03,21600,21600,0.0,0.0,EUR,0,0,0,S,,,BL 848100,,,0,0,2023-01-03,12:15:06,0,,0,0204N11820,634N,,0,,,0,,,0,EUR,21600,,2023-01-03,,,INT6ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,120,0,1,2023,5008697533,1,E,101,2023-01-11,7200,7200,0.0,0.0,EUR,0,0,0,S,,,BL 848750,,,0,0,2023-01-11,16:33:55,0,,0,0204N11820,634N,,0,,,0,,,0,EUR,7200,,2023-01-11,,,INT6ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,120,0,1,2023,5008707298,1,E,101,2023-01-18,14400,14400,0.0,0.0,EUR,0,0,0,S,,,B/L 849255,,,0,0,2023-01-18,16:32:16,0,,0,0204N11820,634N,,0,,,0,,,0,EUR,14400,,2023-01-18,,,GAX1ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
9500002363,150,0,1,2023,5008697534,1,E,101,2023-01-11,5184,5184,0.0,0.0,EUR,0,0,0,S,,,BL 848751,,,0,0,2023-01-11,16:33:56,0,,0,0204N11597,634N,,0,,,0,,,0,EUR,5184,,2023-01-11,,,INT6ANG,,0,0,0,,0,0,700,0,0,0,0,0,0,,0,0,,,0
